busdate,yy,mm,dd,dong_id,guest_cnt,ww,hh,g_cnt,wd
2022-03-22,2022,3,22,1123052,18877,1,0,189,0
2022-03-22,2022,3,22,1123067,7442,1,0,32,0
2022-03-22,2022,3,22,1123059,12389,1,0,52,0
2022-03-22,2022,3,22,1123079,16647,1,0,126,0
2022-03-22,2022,3,22,1123078,19370,1,0,110,0
2022-03-22,2022,3,22,1123077,21240,1,0,126,0
2022-03-22,2022,3,22,1123075,13316,1,0,50,0
2022-03-22,2022,3,22,1123074,3268,1,0,4,0
2022-03-22,2022,3,22,1123073,3500,1,0,2,0
2022-03-22,2022,3,22,1123072,7463,1,0,22,0
2022-03-23,2022,3,23,1123053,12883,2,0,47,0
2022-03-23,2022,3,23,1123080,6033,2,0,16,0
2022-03-23,2022,3,23,1123071,6288,2,0,2,0
2022-03-23,2022,3,23,1123065,16585,2,0,60,0
2022-03-23,2022,3,23,1123051,12080,2,0,55,0
2022-03-23,2022,3,23,1123076,15555,2,0,30,0
2022-03-23,2022,3,23,1123068,4211,2,0,2,0
2022-03-23,2022,3,23,1123066,11972,2,0,60,0
2022-03-23,2022,3,23,1123064,39148,2,0,444,0
2022-03-23,2022,3,23,1123063,11740,2,0,95,0
2022-03-23,2022,3,23,1123060,11645,2,0,89,0
2022-03-23,2022,3,23,1123058,20982,2,0,130,0
2022-03-23,2022,3,23,1123052,18731,2,0,216,0
2022-03-23,2022,3,23,1123067,7355,2,0,30,0
2022-03-23,2022,3,23,1123059,12531,2,0,81,0
2022-03-23,2022,3,23,1123079,16530,2,0,119,0
2022-03-23,2022,3,23,1123078,19629,2,0,109,0
2022-03-23,2022,3,23,1123077,21210,2,0,136,0
2022-03-23,2022,3,23,1123075,13354,2,0,46,0
2022-03-23,2022,3,23,1123074,3353,2,0,5,0
2022-03-23,2022,3,23,1123073,3574,2,0,5,0
2022-03-23,2022,3,23,1123072,7299,2,0,23,0
2022-03-24,2022,3,24,1123053,12960,3,0,69,0
2022-03-24,2022,3,24,1123080,5943,3,0,24,0
2022-03-24,2022,3,24,1123071,6291,3,0,4,0
2022-03-24,2022,3,24,1123065,16617,3,0,63,0
2022-03-24,2022,3,24,1123051,12305,3,0,53,0
2022-03-24,2022,3,24,1123076,15680,3,0,44,0
2022-03-24,2022,3,24,1123068,4123,3,0,3,0
2022-03-24,2022,3,24,1123066,12186,3,0,70,0
2022-03-24,2022,3,24,1123064,43523,3,0,471,0
2022-03-24,2022,3,24,1123063,11756,3,0,86,0
2022-03-24,2022,3,24,1123060,11849,3,0,100,0
2022-03-24,2022,3,24,1123058,22611,3,0,153,0
2022-03-24,2022,3,24,1123052,19006,3,0,196,0
2022-03-24,2022,3,24,1123067,7614,3,0,26,0
2022-03-24,2022,3,24,1123059,13155,3,0,66,0
2022-03-24,2022,3,24,1123079,17310,3,0,121,0
2022-03-24,2022,3,24,1123078,19383,3,0,125,0
2022-03-24,2022,3,24,1123077,21516,3,0,163,0
2022-03-24,2022,3,24,1123075,13698,3,0,68,0
2022-03-24,2022,3,24,1123074,3206,3,0,4,0
2022-03-24,2022,3,24,1123073,3461,3,0,5,0
2022-03-24,2022,3,24,1123072,7563,3,0,22,0
2022-03-25,2022,3,25,1123053,13232,4,0,73,0
2022-03-25,2022,3,25,1123080,6335,4,0,25,0
2022-03-25,2022,3,25,1123071,6553,4,0,5,0
2022-03-25,2022,3,25,1123065,16613,4,0,86,0
2022-03-25,2022,3,25,1123051,13426,4,0,79,0
2022-03-25,2022,3,25,1123076,16348,4,0,56,0
2022-03-25,2022,3,25,1123068,4265,4,0,4,0
2022-03-25,2022,3,25,1123066,12451,4,0,75,0
2022-03-25,2022,3,25,1123064,41156,4,0,464,0
2022-03-25,2022,3,25,1123063,11946,4,0,139,0
2022-03-25,2022,3,25,1123060,12339,4,0,153,0
2022-03-25,2022,3,25,1123058,21706,4,0,158,0
2022-03-25,2022,3,25,1123052,19810,4,0,280,0
2022-03-25,2022,3,25,1123067,7625,4,0,58,0
2022-03-25,2022,3,25,1123059,12448,4,0,96,0
2022-03-25,2022,3,25,1123079,17522,4,0,147,0
2022-03-25,2022,3,25,1123078,20348,4,0,149,0
2022-03-25,2022,3,25,1123077,23337,4,0,254,0
2022-03-25,2022,3,25,1123075,14276,4,0,104,0
2022-03-25,2022,3,25,1123074,3458,4,0,7,0
2022-03-25,2022,3,25,1123073,3663,4,0,4,0
2022-03-25,2022,3,25,1123072,7772,4,0,28,0
2022-03-26,2022,3,26,1123053,7351,5,0,44,1
2022-03-26,2022,3,26,1123080,3716,5,0,18,1
2022-03-26,2022,3,26,1123071,3663,5,0,3,1
2022-03-26,2022,3,26,1123065,8853,5,0,56,1
2022-03-26,2022,3,26,1123051,10358,5,0,94,1
2022-03-26,2022,3,26,1123076,9314,5,0,30,1
2022-03-26,2022,3,26,1123068,2339,5,0,1,1
2022-03-26,2022,3,26,1123066,6818,5,0,47,1
2022-03-26,2022,3,26,1123064,25564,5,0,327,1
2022-03-26,2022,3,26,1123063,8680,5,0,50,1
2022-03-26,2022,3,26,1123060,10299,5,0,91,1
2022-03-26,2022,3,26,1123058,12783,5,0,120,1
2022-03-26,2022,3,26,1123052,12286,5,0,202,1
2022-03-26,2022,3,26,1123067,4329,5,0,29,1
2022-03-26,2022,3,26,1123059,5956,5,0,55,1
2022-03-26,2022,3,26,1123079,11475,5,0,115,1
2022-03-26,2022,3,26,1123078,13083,5,0,116,1
2022-03-26,2022,3,26,1123077,18026,5,0,187,1
2022-03-26,2022,3,26,1123075,8018,5,0,58,1
2022-03-26,2022,3,26,1123074,2054,5,0,7,1
2022-03-26,2022,3,26,1123073,2255,5,0,3,1
2022-03-26,2022,3,26,1123072,4592,5,0,16,1
2022-03-27,2022,3,27,1123053,4674,6,0,16,1
2022-03-27,2022,3,27,1123080,3019,6,0,11,1
2022-03-27,2022,3,27,1123071,2727,6,0,1,1
2022-03-27,2022,3,27,1123065,6365,6,0,29,1
2022-03-27,2022,3,27,1123051,7468,6,0,24,1
2022-03-27,2022,3,27,1123076,7218,6,0,20,1
2022-03-27,2022,3,27,1123068,1602,6,0,0,1
2022-03-27,2022,3,27,1123066,5230,6,0,23,1
2022-03-27,2022,3,27,1123064,17718,6,0,173,1
2022-03-27,2022,3,27,1123063,6569,6,0,40,1
2022-03-27,2022,3,27,1123060,7901,6,0,44,1
2022-03-27,2022,3,27,1123058,9769,6,0,70,1
2022-03-27,2022,3,27,1123052,8088,6,0,97,1
2022-03-27,2022,3,27,1123067,3369,6,0,26,1
2022-03-27,2022,3,27,1123059,4119,6,0,25,1
2022-03-27,2022,3,27,1123079,8742,6,0,58,1
2022-03-27,2022,3,27,1123078,8696,6,0,48,1
2022-03-27,2022,3,27,1123077,12517,6,0,71,1
2022-03-27,2022,3,27,1123075,6597,6,0,65,1
2022-03-27,2022,3,27,1123074,1742,6,0,4,1
2022-03-27,2022,3,27,1123073,1676,6,0,1,1
2022-03-27,2022,3,27,1123072,3772,6,0,14,1
2022-03-28,2022,3,28,1123066,12094,0,0,73,0
2022-03-28,2022,3,28,1123064,39534,0,0,414,0
2022-03-28,2022,3,28,1123063,11699,0,0,88,0
2022-03-28,2022,3,28,1123060,12129,0,0,94,0
2022-03-28,2022,3,28,1123058,20902,0,0,136,0
2022-03-28,2022,3,28,1123052,18507,0,0,186,0
2022-03-28,2022,3,28,1123067,7417,0,0,26,0
2022-03-28,2022,3,28,1123059,12416,0,0,54,0
2022-03-28,2022,3,28,1123079,16815,0,0,104,0
2022-03-28,2022,3,28,1123078,18529,0,0,88,0
2022-03-28,2022,3,28,1123077,20270,0,0,106,0
2022-03-28,2022,3,28,1123075,13695,0,0,42,0
2022-03-28,2022,3,28,1123074,3400,0,0,5,0
2022-03-28,2022,3,28,1123073,3526,0,0,3,0
2022-03-28,2022,3,28,1123072,7835,0,0,27,0
2022-03-28,2022,3,28,1123053,12453,0,0,48,0
2022-03-28,2022,3,28,1123080,6080,0,0,23,0
2022-03-28,2022,3,28,1123071,6424,0,0,5,0
2022-03-28,2022,3,28,1123065,16612,0,0,69,0
2022-03-28,2022,3,28,1123051,12192,0,0,40,0
2022-03-28,2022,3,28,1123076,15723,0,0,18,0
2022-03-28,2022,3,28,1123068,4303,0,0,3,0
2022-03-29,2022,3,29,1123053,13268,1,0,49,0
2022-03-29,2022,3,29,1123080,6139,1,0,16,0
2022-03-29,2022,3,29,1123059,12315,1,0,66,0
2022-03-29,2022,3,29,1123071,6383,1,0,5,0
2022-03-29,2022,3,29,1123065,16866,1,0,88,0
2022-03-29,2022,3,29,1123051,12687,1,0,59,0
2022-03-29,2022,3,29,1123076,16010,1,0,31,0
2022-03-29,2022,3,29,1123068,4193,1,0,5,0
2022-03-29,2022,3,29,1123066,12252,1,0,69,0
2022-03-29,2022,3,29,1123064,40648,1,0,428,0
2022-03-29,2022,3,29,1123063,11926,1,0,99,0
2022-03-29,2022,3,29,1123060,12426,1,0,119,0
2022-03-29,2022,3,29,1123058,21578,1,0,131,0
2022-03-29,2022,3,29,1123052,19445,1,0,191,0
2022-03-29,2022,3,29,1123067,7606,1,0,29,0
2022-03-29,2022,3,29,1123079,16961,1,0,105,0
2022-03-29,2022,3,29,1123078,19878,1,0,111,0
2022-03-29,2022,3,29,1123077,21816,1,0,155,0
2022-03-29,2022,3,29,1123075,13840,1,0,75,0
2022-03-29,2022,3,29,1123074,3332,1,0,13,0
2022-03-29,2022,3,29,1123073,3629,1,0,3,0
2022-03-29,2022,3,29,1123072,7891,1,0,28,0
2022-03-30,2022,3,30,1123053,13142,2,0,66,0
2022-03-30,2022,3,30,1123080,6141,2,0,15,0
2022-03-30,2022,3,30,1123071,6641,2,0,5,0
2022-03-30,2022,3,30,1123065,16716,2,0,93,0
2022-03-30,2022,3,30,1123051,12255,2,0,67,0
2022-03-30,2022,3,30,1123076,15683,2,0,34,0
2022-03-30,2022,3,30,1123068,4312,2,0,5,0
2022-03-30,2022,3,30,1123066,12133,2,0,68,0
2022-03-30,2022,3,30,1123064,39889,2,0,446,0
2022-03-30,2022,3,30,1123063,11713,2,0,101,0
2022-03-30,2022,3,30,1123060,12062,2,0,124,0
2022-03-30,2022,3,30,1123058,22007,2,0,169,0
2022-03-30,2022,3,30,1123052,19197,2,0,212,0
2022-03-30,2022,3,30,1123067,7694,2,0,29,0
2022-03-30,2022,3,30,1123059,12426,2,0,75,0
2022-03-30,2022,3,30,1123079,17348,2,0,148,0
2022-03-30,2022,3,30,1123078,19775,2,0,117,0
2022-03-30,2022,3,30,1123077,21407,2,0,170,0
2022-03-30,2022,3,30,1123075,13722,2,0,44,0
2022-03-30,2022,3,30,1123074,3328,2,0,6,0
2022-03-30,2022,3,30,1123073,3582,2,0,3,0
2022-03-30,2022,3,30,1123072,7685,2,0,22,0
2022-03-31,2022,3,31,1123071,6491,3,0,3,0
2022-03-31,2022,3,31,1123065,16884,3,0,113,0
2022-03-31,2022,3,31,1123051,12706,3,0,96,0
2022-03-31,2022,3,31,1123076,16085,3,0,37,0
2022-03-31,2022,3,31,1123068,4344,3,0,7,0
2022-03-31,2022,3,31,1123066,12372,3,0,57,0
2022-03-31,2022,3,31,1123064,40697,3,0,553,0
2022-03-31,2022,3,31,1123063,12033,3,0,109,0
2022-03-31,2022,3,31,1123060,12513,3,0,123,0
2022-03-31,2022,3,31,1123058,22045,3,0,175,0
2022-03-31,2022,3,31,1123052,19616,3,0,254,0
2022-03-31,2022,3,31,1123067,7690,3,0,33,0
2022-03-31,2022,3,31,1123059,12594,3,0,79,0
2022-03-31,2022,3,31,1123079,17322,3,0,181,0
2022-03-31,2022,3,31,1123078,20270,3,0,140,0
2022-03-31,2022,3,31,1123077,22384,3,0,196,0
2022-03-31,2022,3,31,1123075,13998,3,0,72,0
2022-03-31,2022,3,31,1123074,3392,3,0,11,0
2022-03-31,2022,3,31,1123073,3526,3,0,3,0
2022-03-31,2022,3,31,1123072,7823,3,0,33,0
2022-03-31,2022,3,31,1123053,13371,3,0,68,0
2022-03-31,2022,3,31,1123080,6154,3,0,21,0
2022-03-01,2022,3,1,1123053,5110,1,1,0,1
2022-03-01,2022,3,1,1123080,2788,1,1,4,1
2022-03-01,2022,3,1,1123071,2897,1,1,0,1
2022-03-01,2022,3,1,1123065,6590,1,1,9,1
2022-03-01,2022,3,1,1123051,6802,1,1,0,1
2022-03-01,2022,3,1,1123076,7442,1,1,1,1
2022-03-01,2022,3,1,1123068,1756,1,1,0,1
2022-03-01,2022,3,1,1123066,4998,1,1,3,1
2022-03-01,2022,3,1,1123064,16898,1,1,61,1
2022-03-01,2022,3,1,1123063,5737,1,1,12,1
2022-03-01,2022,3,1,1123060,7244,1,1,3,1
2022-03-01,2022,3,1,1123058,9561,1,1,16,1
2022-03-01,2022,3,1,1123052,8330,1,1,14,1
2022-03-01,2022,3,1,1123067,3403,1,1,1,1
2022-03-01,2022,3,1,1123059,4313,1,1,10,1
2022-03-01,2022,3,1,1123079,7749,1,1,10,1
2022-03-01,2022,3,1,1123078,8674,1,1,8,1
2022-03-01,2022,3,1,1123077,11923,1,1,1,1
2022-03-01,2022,3,1,1123075,6598,1,1,2,1
2022-03-01,2022,3,1,1123074,1694,1,1,0,1
2022-03-01,2022,3,1,1123073,1777,1,1,0,1
2022-03-01,2022,3,1,1123072,3627,1,1,1,1
2022-03-02,2022,3,2,1123053,13272,2,1,0,0
2022-03-02,2022,3,2,1123080,6367,2,1,2,0
2022-03-02,2022,3,2,1123071,6886,2,1,0,0
2022-03-02,2022,3,2,1123065,16902,2,1,21,0
2022-03-02,2022,3,2,1123051,12459,2,1,1,0
2022-03-02,2022,3,2,1123076,16613,2,1,3,0
2022-03-02,2022,3,2,1123068,4391,2,1,0,0
2022-03-02,2022,3,2,1123066,12507,2,1,6,0
2022-03-02,2022,3,2,1123064,38892,2,1,103,0
2022-03-02,2022,3,2,1123063,11956,2,1,10,0
2022-03-02,2022,3,2,1123060,12467,2,1,7,0
2022-03-02,2022,3,2,1123058,21721,2,1,31,0
2022-03-02,2022,3,2,1123052,18655,2,1,36,0
2022-03-02,2022,3,2,1123067,8006,2,1,6,0
2022-03-02,2022,3,2,1123059,12519,2,1,23,0
2022-03-02,2022,3,2,1123079,17492,2,1,7,0
2022-03-02,2022,3,2,1123078,19456,2,1,9,0
2022-03-02,2022,3,2,1123077,20989,2,1,1,0
2022-03-02,2022,3,2,1123075,13869,2,1,2,0
2022-03-02,2022,3,2,1123074,3642,2,1,0,0
2022-03-02,2022,3,2,1123073,3779,2,1,0,0
2022-03-02,2022,3,2,1123072,8144,2,1,2,0
2022-03-03,2022,3,3,1123079,16959,3,1,18,0
2022-03-03,2022,3,3,1123078,19414,3,1,4,0
2022-03-03,2022,3,3,1123053,13087,3,1,0,0
2022-03-03,2022,3,3,1123080,6193,3,1,3,0
2022-03-03,2022,3,3,1123071,6731,3,1,0,0
2022-03-03,2022,3,3,1123065,16756,3,1,25,0
2022-03-03,2022,3,3,1123051,11933,3,1,0,0
2022-03-03,2022,3,3,1123076,16241,3,1,8,0
2022-03-03,2022,3,3,1123068,4158,3,1,0,0
2022-03-03,2022,3,3,1123066,12451,3,1,11,0
2022-03-03,2022,3,3,1123064,38588,3,1,97,0
2022-03-03,2022,3,3,1123063,11783,3,1,12,0
2022-03-03,2022,3,3,1123060,12279,3,1,4,0
2022-03-03,2022,3,3,1123058,21655,3,1,32,0
2022-03-03,2022,3,3,1123052,18816,3,1,42,0
2022-03-03,2022,3,3,1123067,7719,3,1,3,0
2022-03-03,2022,3,3,1123059,12428,3,1,24,0
2022-03-03,2022,3,3,1123077,20889,3,1,5,0
2022-03-03,2022,3,3,1123075,13558,3,1,6,0
2022-03-03,2022,3,3,1123074,3354,3,1,1,0
2022-03-03,2022,3,3,1123073,3636,3,1,0,0
2022-03-03,2022,3,3,1123072,7830,3,1,3,0
2022-03-04,2022,3,4,1123053,13139,4,1,0,0
2022-03-04,2022,3,4,1123080,6308,4,1,3,0
2022-03-04,2022,3,4,1123071,6728,4,1,0,0
2022-03-04,2022,3,4,1123065,16812,4,1,16,0
2022-03-04,2022,3,4,1123051,12757,4,1,2,0
2022-03-04,2022,3,4,1123076,16790,4,1,13,0
2022-03-04,2022,3,4,1123068,4491,4,1,0,0
2022-03-04,2022,3,4,1123066,12411,4,1,8,0
2022-03-04,2022,3,4,1123064,39329,4,1,94,0
2022-03-04,2022,3,4,1123063,12013,4,1,10,0
2022-03-04,2022,3,4,1123060,12680,4,1,11,0
2022-03-04,2022,3,4,1123058,21393,4,1,43,0
2022-03-04,2022,3,4,1123052,18877,4,1,28,0
2022-03-04,2022,3,4,1123067,7866,4,1,1,0
2022-03-04,2022,3,4,1123059,12426,4,1,15,0
2022-03-04,2022,3,4,1123079,17077,4,1,7,0
2022-03-04,2022,3,4,1123078,20427,4,1,5,0
2022-03-04,2022,3,4,1123077,22024,4,1,1,0
2022-03-04,2022,3,4,1123075,14220,4,1,10,0
2022-03-04,2022,3,4,1123074,3329,4,1,1,0
2022-03-04,2022,3,4,1123073,3602,4,1,0,0
2022-03-04,2022,3,4,1123072,8110,4,1,1,0
2022-03-05,2022,3,5,1123080,4120,5,1,6,1
2022-03-05,2022,3,5,1123071,3800,5,1,0,1
2022-03-05,2022,3,5,1123065,9207,5,1,21,1
2022-03-05,2022,3,5,1123051,9875,5,1,1,1
2022-03-05,2022,3,5,1123076,10048,5,1,5,1
2022-03-05,2022,3,5,1123068,2586,5,1,0,1
2022-03-05,2022,3,5,1123066,6982,5,1,3,1
2022-03-05,2022,3,5,1123064,25169,5,1,85,1
2022-03-05,2022,3,5,1123063,8791,5,1,11,1
2022-03-05,2022,3,5,1123060,10316,5,1,3,1
2022-03-05,2022,3,5,1123058,12300,5,1,32,1
2022-03-05,2022,3,5,1123052,12050,5,1,38,1
2022-03-05,2022,3,5,1123067,4506,5,1,6,1
2022-03-05,2022,3,5,1123059,6207,5,1,22,1
2022-03-05,2022,3,5,1123079,11283,5,1,9,1
2022-03-05,2022,3,5,1123078,12969,5,1,10,1
2022-03-05,2022,3,5,1123077,17062,5,1,6,1
2022-03-05,2022,3,5,1123075,8327,5,1,5,1
2022-03-05,2022,3,5,1123074,2190,5,1,0,1
2022-03-05,2022,3,5,1123073,2415,5,1,0,1
2022-03-05,2022,3,5,1123072,4692,5,1,5,1
2022-03-05,2022,3,5,1123053,7127,5,1,1,1
2022-03-06,2022,3,6,1123066,4740,6,1,2,1
2022-03-06,2022,3,6,1123064,15754,6,1,54,1
2022-03-06,2022,3,6,1123063,6010,6,1,13,1
2022-03-06,2022,3,6,1123060,7201,6,1,6,1
2022-03-06,2022,3,6,1123058,8793,6,1,24,1
2022-03-06,2022,3,6,1123052,7350,6,1,26,1
2022-03-06,2022,3,6,1123067,3214,6,1,2,1
2022-03-06,2022,3,6,1123059,3670,6,1,7,1
2022-03-06,2022,3,6,1123079,7967,6,1,6,1
2022-03-06,2022,3,6,1123078,7864,6,1,5,1
2022-03-06,2022,3,6,1123077,10627,6,1,1,1
2022-03-06,2022,3,6,1123075,6104,6,1,9,1
2022-03-06,2022,3,6,1123074,1557,6,1,0,1
2022-03-06,2022,3,6,1123073,1611,6,1,0,1
2022-03-06,2022,3,6,1123072,3502,6,1,1,1
2022-03-06,2022,3,6,1123053,4251,6,1,0,1
2022-03-06,2022,3,6,1123080,2730,6,1,1,1
2022-03-06,2022,3,6,1123071,2531,6,1,0,1
2022-03-06,2022,3,6,1123065,6091,6,1,19,1
2022-03-06,2022,3,6,1123051,6296,6,1,0,1
2022-03-06,2022,3,6,1123076,6595,6,1,5,1
2022-03-06,2022,3,6,1123068,1467,6,1,0,1
2022-03-07,2022,3,7,1123071,6399,0,1,0,0
2022-03-07,2022,3,7,1123065,16292,0,1,19,0
2022-03-07,2022,3,7,1123051,11566,0,1,1,0
2022-03-07,2022,3,7,1123076,16061,0,1,8,0
2022-03-07,2022,3,7,1123068,4316,0,1,0,0
2022-03-07,2022,3,7,1123066,12173,0,1,9,0
2022-03-07,2022,3,7,1123064,38081,0,1,144,0
2022-03-07,2022,3,7,1123063,11345,0,1,18,0
2022-03-07,2022,3,7,1123060,11759,0,1,6,0
2022-03-07,2022,3,7,1123058,20677,0,1,35,0
2022-03-07,2022,3,7,1123052,18223,0,1,42,0
2022-03-07,2022,3,7,1123067,7527,0,1,4,0
2022-03-07,2022,3,7,1123059,12323,0,1,25,0
2022-03-07,2022,3,7,1123079,16149,0,1,11,0
2022-03-07,2022,3,7,1123078,17974,0,1,30,0
2022-03-07,2022,3,7,1123077,19583,0,1,4,0
2022-03-07,2022,3,7,1123075,13486,0,1,3,0
2022-03-07,2022,3,7,1123074,3141,0,1,1,0
2022-03-07,2022,3,7,1123073,3515,0,1,0,0
2022-03-07,2022,3,7,1123072,7805,0,1,3,0
2022-03-07,2022,3,7,1123053,12571,0,1,0,0
2022-03-07,2022,3,7,1123080,5977,0,1,2,0
2022-03-08,2022,3,8,1123071,6362,1,1,0,0
2022-03-08,2022,3,8,1123065,16440,1,1,26,0
2022-03-08,2022,3,8,1123051,12234,1,1,1,0
2022-03-08,2022,3,8,1123076,16353,1,1,11,0
2022-03-08,2022,3,8,1123068,4121,1,1,0,0
2022-03-08,2022,3,8,1123066,12260,1,1,7,0
2022-03-08,2022,3,8,1123064,39777,1,1,182,0
2022-03-08,2022,3,8,1123063,11716,1,1,19,0
2022-03-08,2022,3,8,1123060,12135,1,1,18,0
2022-03-08,2022,3,8,1123058,21007,1,1,36,0
2022-03-08,2022,3,8,1123052,18868,1,1,44,0
2022-03-08,2022,3,8,1123067,7724,1,1,7,0
2022-03-08,2022,3,8,1123059,12140,1,1,15,0
2022-03-08,2022,3,8,1123079,16472,1,1,13,0
2022-03-08,2022,3,8,1123078,19169,1,1,19,0
2022-03-08,2022,3,8,1123077,21530,1,1,4,0
2022-03-08,2022,3,8,1123075,13416,1,1,13,0
2022-03-08,2022,3,8,1123074,3181,1,1,2,0
2022-03-08,2022,3,8,1123073,3541,1,1,0,0
2022-03-08,2022,3,8,1123072,7941,1,1,1,0
2022-03-08,2022,3,8,1123053,12981,1,1,0,0
2022-03-08,2022,3,8,1123080,6008,1,1,4,0
2022-03-09,2022,3,9,1123053,5542,2,1,0,1
2022-03-09,2022,3,9,1123080,3089,2,1,3,1
2022-03-09,2022,3,9,1123071,3129,2,1,0,1
2022-03-09,2022,3,9,1123065,7457,2,1,14,1
2022-03-09,2022,3,9,1123051,8209,2,1,0,1
2022-03-09,2022,3,9,1123076,8241,2,1,6,1
2022-03-09,2022,3,9,1123068,2070,2,1,0,1
2022-03-09,2022,3,9,1123066,5677,2,1,6,1
2022-03-09,2022,3,9,1123064,19525,2,1,68,1
2022-03-09,2022,3,9,1123063,6619,2,1,11,1
2022-03-09,2022,3,9,1123060,7962,2,1,8,1
2022-03-09,2022,3,9,1123058,10009,2,1,28,1
2022-03-09,2022,3,9,1123052,9552,2,1,28,1
2022-03-09,2022,3,9,1123067,3786,2,1,6,1
2022-03-09,2022,3,9,1123059,4862,2,1,11,1
2022-03-09,2022,3,9,1123079,8502,2,1,25,1
2022-03-09,2022,3,9,1123078,9803,2,1,8,1
2022-03-09,2022,3,9,1123077,13786,2,1,1,1
2022-03-09,2022,3,9,1123075,6983,2,1,5,1
2022-03-09,2022,3,9,1123074,1850,2,1,0,1
2022-03-09,2022,3,9,1123073,1868,2,1,0,1
2022-03-09,2022,3,9,1123072,4034,2,1,1,1
2022-03-10,2022,3,10,1123071,6175,3,1,0,0
2022-03-10,2022,3,10,1123065,16483,3,1,23,0
2022-03-10,2022,3,10,1123051,12006,3,1,2,0
2022-03-10,2022,3,10,1123076,15669,3,1,7,0
2022-03-10,2022,3,10,1123068,4072,3,1,0,0
2022-03-10,2022,3,10,1123066,12048,3,1,9,0
2022-03-10,2022,3,10,1123064,38455,3,1,142,0
2022-03-10,2022,3,10,1123063,11674,3,1,22,0
2022-03-10,2022,3,10,1123060,11804,3,1,12,0
2022-03-10,2022,3,10,1123058,21296,3,1,38,0
2022-03-10,2022,3,10,1123052,18531,3,1,35,0
2022-03-10,2022,3,10,1123067,7473,3,1,2,0
2022-03-10,2022,3,10,1123059,11969,3,1,27,0
2022-03-10,2022,3,10,1123079,16593,3,1,10,0
2022-03-10,2022,3,10,1123078,18939,3,1,26,0
2022-03-10,2022,3,10,1123077,20730,3,1,6,0
2022-03-10,2022,3,10,1123075,13450,3,1,6,0
2022-03-10,2022,3,10,1123074,3198,3,1,2,0
2022-03-10,2022,3,10,1123073,3423,3,1,0,0
2022-03-10,2022,3,10,1123072,7704,3,1,7,0
2022-03-10,2022,3,10,1123053,13010,3,1,0,0
2022-03-10,2022,3,10,1123080,5816,3,1,6,0
2022-03-11,2022,3,11,1123053,12894,4,1,0,0
2022-03-11,2022,3,11,1123080,5970,4,1,3,0
2022-03-11,2022,3,11,1123071,6298,4,1,0,0
2022-03-11,2022,3,11,1123065,16521,4,1,21,0
2022-03-11,2022,3,11,1123051,13054,4,1,3,0
2022-03-11,2022,3,11,1123076,16233,4,1,13,0
2022-03-11,2022,3,11,1123068,4359,4,1,0,0
2022-03-11,2022,3,11,1123066,12416,4,1,9,0
2022-03-11,2022,3,11,1123064,39827,4,1,148,0
2022-03-11,2022,3,11,1123063,11775,4,1,16,0
2022-03-11,2022,3,11,1123060,12352,4,1,13,0
2022-03-11,2022,3,11,1123058,21808,4,1,39,0
2022-03-11,2022,3,11,1123052,19176,4,1,42,0
2022-03-11,2022,3,11,1123067,7420,4,1,5,0
2022-03-11,2022,3,11,1123059,12157,4,1,18,0
2022-03-11,2022,3,11,1123079,16885,4,1,7,0
2022-03-11,2022,3,11,1123078,19733,4,1,20,0
2022-03-11,2022,3,11,1123077,21986,4,1,3,0
2022-03-11,2022,3,11,1123075,13944,4,1,11,0
2022-03-11,2022,3,11,1123074,3338,4,1,2,0
2022-03-11,2022,3,11,1123073,3534,4,1,0,0
2022-03-11,2022,3,11,1123072,7952,4,1,4,0
2022-03-12,2022,3,12,1123053,7201,5,1,0,1
2022-03-12,2022,3,12,1123080,3841,5,1,2,1
2022-03-12,2022,3,12,1123071,3743,5,1,0,1
2022-03-12,2022,3,12,1123065,9146,5,1,17,1
2022-03-12,2022,3,12,1123051,10533,5,1,3,1
2022-03-12,2022,3,12,1123076,9430,5,1,7,1
2022-03-12,2022,3,12,1123068,2539,5,1,0,1
2022-03-12,2022,3,12,1123066,6916,5,1,6,1
2022-03-12,2022,3,12,1123064,25828,5,1,99,1
2022-03-12,2022,3,12,1123063,8482,5,1,8,1
2022-03-12,2022,3,12,1123060,10423,5,1,5,1
2022-03-12,2022,3,12,1123058,12793,5,1,31,1
2022-03-12,2022,3,12,1123052,12568,5,1,30,1
2022-03-12,2022,3,12,1123067,4397,5,1,0,1
2022-03-12,2022,3,12,1123059,6053,5,1,17,1
2022-03-12,2022,3,12,1123079,10849,5,1,6,1
2022-03-12,2022,3,12,1123078,13251,5,1,10,1
2022-03-12,2022,3,12,1123077,17625,5,1,2,1
2022-03-12,2022,3,12,1123075,8505,5,1,5,1
2022-03-12,2022,3,12,1123074,2103,5,1,1,1
2022-03-12,2022,3,12,1123073,2335,5,1,0,1
2022-03-12,2022,3,12,1123072,4862,5,1,7,1
2022-03-13,2022,3,13,1123053,4143,6,1,0,1
2022-03-13,2022,3,13,1123080,2556,6,1,0,1
2022-03-13,2022,3,13,1123071,2378,6,1,0,1
2022-03-13,2022,3,13,1123065,5646,6,1,8,1
2022-03-13,2022,3,13,1123051,5702,6,1,0,1
2022-03-13,2022,3,13,1123076,6312,6,1,6,1
2022-03-13,2022,3,13,1123068,1442,6,1,0,1
2022-03-13,2022,3,13,1123066,4502,6,1,4,1
2022-03-13,2022,3,13,1123064,14722,6,1,57,1
