busdate,yy,mm,dd,dong_id,guest_cnt,ww,hh,g_cnt,wd,gu_id
2022-03-16,2022,3,16,1124081,10047,2,16,734,0,11240
2022-03-16,2022,3,16,1124065,8911,2,16,533,0,11240
2022-03-16,2022,3,16,1124064,7182,2,16,470,0,11240
2022-03-17,2022,3,17,1124082,12027,3,16,713,0,11240
2022-03-17,2022,3,17,1124081,9737,3,16,754,0,11240
2022-03-17,2022,3,17,1124065,8834,3,16,641,0,11240
2022-03-17,2022,3,17,1124064,7068,3,16,459,0,11240
2022-03-17,2022,3,17,1124053,2673,3,16,175,0,11240
2022-03-17,2022,3,17,1124077,13452,3,16,952,0,11240
2022-03-17,2022,3,17,1124069,8681,3,16,502,0,11240
2022-03-17,2022,3,17,1124063,11558,3,16,882,0,11240
2022-03-17,2022,3,17,1124059,4967,3,16,394,0,11240
2022-03-17,2022,3,17,1124055,3341,3,16,171,0,11240
2022-03-17,2022,3,17,1124051,3392,3,16,145,0,11240
2022-03-17,2022,3,17,1124068,4330,3,16,265,0,11240
2022-03-17,2022,3,17,1124080,15598,3,16,934,0,11240
2022-03-17,2022,3,17,1124079,3708,3,16,260,0,11240
2022-03-17,2022,3,17,1124078,4207,3,16,491,0,11240
2022-03-17,2022,3,17,1124075,1837,3,16,184,0,11240
2022-03-17,2022,3,17,1124071,9304,3,16,555,0,11240
2022-03-17,2022,3,17,1124067,6069,3,16,424,0,11240
2022-03-17,2022,3,17,1124066,7696,3,16,636,0,11240
2022-03-17,2022,3,17,1124062,2078,3,16,317,0,11240
2022-03-17,2022,3,17,1124061,8009,3,16,530,0,11240
2022-03-17,2022,3,17,1124060,9739,3,16,564,0,11240
2022-03-17,2022,3,17,1124058,6159,3,16,264,0,11240
2022-03-17,2022,3,17,1124057,3052,3,16,164,0,11240
2022-03-17,2022,3,17,1124056,5935,3,16,285,0,11240
2022-03-17,2022,3,17,1124054,2969,3,16,172,0,11240
2022-03-17,2022,3,17,1124052,6533,3,16,626,0,11240
2022-03-18,2022,3,18,1124082,12227,4,16,742,0,11240
2022-03-18,2022,3,18,1124081,10462,4,16,837,0,11240
2022-03-18,2022,3,18,1124065,8956,4,16,579,0,11240
2022-03-18,2022,3,18,1124064,7344,4,16,473,0,11240
2022-03-18,2022,3,18,1124053,2687,4,16,151,0,11240
2022-03-18,2022,3,18,1124077,14099,4,16,991,0,11240
2022-03-18,2022,3,18,1124069,8790,4,16,536,0,11240
2022-03-18,2022,3,18,1124063,11898,4,16,890,0,11240
2022-03-18,2022,3,18,1124059,5013,4,16,350,0,11240
2022-03-18,2022,3,18,1124055,3485,4,16,170,0,11240
2022-03-18,2022,3,18,1124051,3416,4,16,153,0,11240
2022-03-18,2022,3,18,1124068,4249,4,16,258,0,11240
2022-03-18,2022,3,18,1124080,16156,4,16,1046,0,11240
2022-03-18,2022,3,18,1124079,3682,4,16,259,0,11240
2022-03-18,2022,3,18,1124078,4111,4,16,467,0,11240
2022-03-18,2022,3,18,1124075,1839,4,16,138,0,11240
2022-03-18,2022,3,18,1124071,9875,4,16,599,0,11240
2022-03-18,2022,3,18,1124067,6371,4,16,456,0,11240
2022-03-18,2022,3,18,1124066,7656,4,16,609,0,11240
2022-03-18,2022,3,18,1124062,2147,4,16,269,0,11240
2022-03-18,2022,3,18,1124061,8186,4,16,528,0,11240
2022-03-18,2022,3,18,1124060,9888,4,16,718,0,11240
2022-03-18,2022,3,18,1124058,6389,4,16,347,0,11240
2022-03-18,2022,3,18,1124057,3201,4,16,168,0,11240
2022-03-18,2022,3,18,1124056,6220,4,16,342,0,11240
2022-03-18,2022,3,18,1124054,2922,4,16,171,0,11240
2022-03-18,2022,3,18,1124052,6562,4,16,672,0,11240
2022-03-19,2022,3,19,1124082,7073,5,16,503,1,11240
2022-03-19,2022,3,19,1124081,6499,5,16,509,1,11240
2022-03-19,2022,3,19,1124065,5413,5,16,385,1,11240
2022-03-19,2022,3,19,1124064,4935,5,16,351,1,11240
2022-03-19,2022,3,19,1124053,1654,5,16,104,1,11240
2022-03-19,2022,3,19,1124077,10676,5,16,885,1,11240
2022-03-19,2022,3,19,1124069,5007,5,16,386,1,11240
2022-03-19,2022,3,19,1124063,7686,5,16,495,1,11240
2022-03-19,2022,3,19,1124059,3057,5,16,225,1,11240
2022-03-19,2022,3,19,1124055,2284,5,16,144,1,11240
2022-03-19,2022,3,19,1124051,2165,5,16,126,1,11240
2022-03-19,2022,3,19,1124068,2430,5,16,152,1,11240
2022-03-19,2022,3,19,1124080,11852,5,16,992,1,11240
2022-03-19,2022,3,19,1124079,2456,5,16,178,1,11240
2022-03-19,2022,3,19,1124078,2311,5,16,172,1,11240
2022-03-19,2022,3,19,1124075,1146,5,16,74,1,11240
2022-03-19,2022,3,19,1124071,7328,5,16,483,1,11240
2022-03-19,2022,3,19,1124067,4073,5,16,277,1,11240
2022-03-19,2022,3,19,1124066,5093,5,16,357,1,11240
2022-03-19,2022,3,19,1124062,1130,5,16,88,1,11240
2022-03-19,2022,3,19,1124061,5965,5,16,380,1,11240
2022-03-19,2022,3,19,1124060,6553,5,16,489,1,11240
2022-03-19,2022,3,19,1124058,4603,5,16,305,1,11240
2022-03-19,2022,3,19,1124057,2354,5,16,169,1,11240
2022-03-19,2022,3,19,1124056,4347,5,16,282,1,11240
2022-03-19,2022,3,19,1124054,1862,5,16,115,1,11240
2022-03-19,2022,3,19,1124052,3744,5,16,254,1,11240
2022-03-20,2022,3,20,1124082,5204,6,16,392,1,11240
2022-03-20,2022,3,20,1124081,5272,6,16,451,1,11240
2022-03-20,2022,3,20,1124065,3899,6,16,271,1,11240
2022-03-20,2022,3,20,1124064,3618,6,16,258,1,11240
2022-03-20,2022,3,20,1124053,1273,6,16,96,1,11240
2022-03-20,2022,3,20,1124077,8852,6,16,730,1,11240
2022-03-20,2022,3,20,1124069,3997,6,16,325,1,11240
2022-03-20,2022,3,20,1124063,5890,6,16,386,1,11240
2022-03-20,2022,3,20,1124059,2615,6,16,208,1,11240
2022-03-20,2022,3,20,1124055,1986,6,16,156,1,11240
2022-03-20,2022,3,20,1124051,1720,6,16,109,1,11240
2022-03-20,2022,3,20,1124068,1855,6,16,145,1,11240
2022-03-20,2022,3,20,1124080,9671,6,16,768,1,11240
2022-03-20,2022,3,20,1124079,1735,6,16,89,1,11240
2022-03-20,2022,3,20,1124078,1821,6,16,128,1,11240
2022-03-20,2022,3,20,1124075,889,6,16,66,1,11240
2022-03-20,2022,3,20,1124071,5299,6,16,367,1,11240
2022-03-20,2022,3,20,1124067,3193,6,16,235,1,11240
2022-03-20,2022,3,20,1124066,3607,6,16,292,1,11240
2022-03-20,2022,3,20,1124062,853,6,16,66,1,11240
2022-03-20,2022,3,20,1124061,4774,6,16,331,1,11240
2022-03-20,2022,3,20,1124060,5082,6,16,370,1,11240
2022-03-20,2022,3,20,1124058,3749,6,16,252,1,11240
2022-03-20,2022,3,20,1124057,1751,6,16,136,1,11240
2022-03-20,2022,3,20,1124056,3422,6,16,205,1,11240
2022-03-20,2022,3,20,1124054,1358,6,16,96,1,11240
2022-03-20,2022,3,20,1124052,2878,6,16,188,1,11240
2022-03-21,2022,3,21,1124053,2641,0,16,152,0,11240
2022-03-21,2022,3,21,1124077,13490,0,16,856,0,11240
2022-03-21,2022,3,21,1124069,8702,0,16,429,0,11240
2022-03-21,2022,3,21,1124063,11591,0,16,821,0,11240
2022-03-21,2022,3,21,1124059,5084,0,16,424,0,11240
2022-03-21,2022,3,21,1124055,3316,0,16,172,0,11240
2022-03-21,2022,3,21,1124051,3330,0,16,151,0,11240
2022-03-21,2022,3,21,1124068,4440,0,16,246,0,11240
2022-03-21,2022,3,21,1124080,15465,0,16,1044,0,11240
2022-03-21,2022,3,21,1124079,3667,0,16,230,0,11240
2022-03-21,2022,3,21,1124078,4132,0,16,439,0,11240
2022-03-21,2022,3,21,1124075,1785,0,16,185,0,11240
2022-03-21,2022,3,21,1124071,9455,0,16,612,0,11240
2022-03-21,2022,3,21,1124067,6152,0,16,406,0,11240
2022-03-21,2022,3,21,1124066,7653,0,16,570,0,11240
2022-03-21,2022,3,21,1124062,2105,0,16,256,0,11240
2022-03-21,2022,3,21,1124061,7949,0,16,479,0,11240
2022-03-21,2022,3,21,1124060,9715,0,16,559,0,11240
2022-03-21,2022,3,21,1124058,6222,0,16,313,0,11240
2022-03-21,2022,3,21,1124057,3087,0,16,190,0,11240
2022-03-21,2022,3,21,1124056,6043,0,16,349,0,11240
2022-03-21,2022,3,21,1124054,2893,0,16,155,0,11240
2022-03-21,2022,3,21,1124052,6466,0,16,614,0,11240
2022-03-21,2022,3,21,1124082,11823,0,16,651,0,11240
2022-03-21,2022,3,21,1124081,9955,0,16,632,0,11240
2022-03-21,2022,3,21,1124065,8943,0,16,564,0,11240
2022-03-21,2022,3,21,1124064,7091,0,16,359,0,11240
2022-03-22,2022,3,22,1124082,12215,1,16,717,0,11240
2022-03-22,2022,3,22,1124081,10023,1,16,793,0,11240
2022-03-22,2022,3,22,1124065,9037,1,16,686,0,11240
2022-03-22,2022,3,22,1124064,7225,1,16,450,0,11240
2022-03-22,2022,3,22,1124053,2681,1,16,166,0,11240
2022-03-22,2022,3,22,1124077,13845,1,16,935,0,11240
2022-03-22,2022,3,22,1124069,8707,1,16,429,0,11240
2022-03-22,2022,3,22,1124063,11784,1,16,804,0,11240
2022-03-22,2022,3,22,1124059,4955,1,16,382,0,11240
2022-03-22,2022,3,22,1124055,3258,1,16,154,0,11240
2022-03-22,2022,3,22,1124051,3482,1,16,136,0,11240
2022-03-22,2022,3,22,1124068,4436,1,16,243,0,11240
2022-03-22,2022,3,22,1124080,15950,1,16,1048,0,11240
2022-03-22,2022,3,22,1124079,3838,1,16,268,0,11240
2022-03-22,2022,3,22,1124078,4223,1,16,465,0,11240
2022-03-22,2022,3,22,1124075,1857,1,16,170,0,11240
2022-03-22,2022,3,22,1124071,9606,1,16,598,0,11240
2022-03-22,2022,3,22,1124067,6082,1,16,453,0,11240
2022-03-22,2022,3,22,1124066,7792,1,16,563,0,11240
2022-03-22,2022,3,22,1124062,2101,1,16,157,0,11240
2022-03-22,2022,3,22,1124061,8070,1,16,452,0,11240
2022-03-22,2022,3,22,1124060,9851,1,16,633,0,11240
2022-03-22,2022,3,22,1124058,6296,1,16,255,0,11240
2022-03-22,2022,3,22,1124057,3135,1,16,157,0,11240
2022-03-22,2022,3,22,1124056,6050,1,16,326,0,11240
2022-03-22,2022,3,22,1124054,2900,1,16,166,0,11240
2022-03-22,2022,3,22,1124052,6626,1,16,657,0,11240
2022-03-23,2022,3,23,1124082,12343,2,16,674,0,11240
2022-03-23,2022,3,23,1124081,9965,2,16,715,0,11240
2022-03-23,2022,3,23,1124065,8854,2,16,569,0,11240
2022-03-23,2022,3,23,1124064,7280,2,16,495,0,11240
2022-03-23,2022,3,23,1124053,2783,2,16,139,0,11240
2022-03-23,2022,3,23,1124077,13904,2,16,899,0,11240
2022-03-23,2022,3,23,1124069,8907,2,16,478,0,11240
2022-03-23,2022,3,23,1124063,11779,2,16,833,0,11240
2022-03-23,2022,3,23,1124059,5052,2,16,399,0,11240
2022-03-23,2022,3,23,1124055,3365,2,16,154,0,11240
2022-03-23,2022,3,23,1124051,3427,2,16,131,0,11240
2022-03-23,2022,3,23,1124068,4278,2,16,211,0,11240
2022-03-23,2022,3,23,1124080,16077,2,16,987,0,11240
2022-03-23,2022,3,23,1124079,3809,2,16,245,0,11240
2022-03-23,2022,3,23,1124078,4204,2,16,247,0,11240
2022-03-23,2022,3,23,1124075,1892,2,16,182,0,11240
2022-03-23,2022,3,23,1124071,9505,2,16,635,0,11240
2022-03-23,2022,3,23,1124067,6153,2,16,380,0,11240
2022-03-23,2022,3,23,1124066,7656,2,16,569,0,11240
2022-03-23,2022,3,23,1124062,2150,2,16,279,0,11240
2022-03-23,2022,3,23,1124061,8327,2,16,453,0,11240
2022-03-23,2022,3,23,1124060,9962,2,16,679,0,11240
2022-03-23,2022,3,23,1124058,6436,2,16,332,0,11240
2022-03-23,2022,3,23,1124057,3159,2,16,163,0,11240
2022-03-23,2022,3,23,1124056,5946,2,16,316,0,11240
2022-03-23,2022,3,23,1124054,2950,2,16,133,0,11240
2022-03-23,2022,3,23,1124052,6675,2,16,552,0,11240
2022-03-24,2022,3,24,1124082,12248,3,16,675,0,11240
2022-03-24,2022,3,24,1124081,10076,3,16,653,0,11240
2022-03-24,2022,3,24,1124065,8933,3,16,783,0,11240
2022-03-24,2022,3,24,1124064,7209,3,16,474,0,11240
2022-03-24,2022,3,24,1124053,2713,3,16,171,0,11240
2022-03-24,2022,3,24,1124077,13855,3,16,834,0,11240
2022-03-24,2022,3,24,1124069,8589,3,16,491,0,11240
2022-03-24,2022,3,24,1124063,11982,3,16,833,0,11240
2022-03-24,2022,3,24,1124059,4969,3,16,462,0,11240
2022-03-24,2022,3,24,1124055,3223,3,16,150,0,11240
2022-03-24,2022,3,24,1124051,3562,3,16,130,0,11240
2022-03-24,2022,3,24,1124068,4341,3,16,409,0,11240
2022-03-24,2022,3,24,1124080,16226,3,16,1076,0,11240
2022-03-24,2022,3,24,1124079,4208,3,16,280,0,11240
2022-03-24,2022,3,24,1124078,4245,3,16,445,0,11240
2022-03-24,2022,3,24,1124075,1847,3,16,155,0,11240
2022-03-24,2022,3,24,1124071,9528,3,16,509,0,11240
2022-03-24,2022,3,24,1124067,6009,3,16,332,0,11240
2022-03-24,2022,3,24,1124066,7687,3,16,598,0,11240
2022-03-24,2022,3,24,1124062,2116,3,16,311,0,11240
2022-03-24,2022,3,24,1124061,8213,3,16,436,0,11240
2022-03-24,2022,3,24,1124060,9992,3,16,613,0,11240
2022-03-24,2022,3,24,1124058,6398,3,16,353,0,11240
2022-03-24,2022,3,24,1124057,3165,3,16,162,0,11240
2022-03-24,2022,3,24,1124056,5963,3,16,332,0,11240
2022-03-24,2022,3,24,1124054,2958,3,16,146,0,11240
2022-03-24,2022,3,24,1124052,6559,3,16,623,0,11240
2022-03-25,2022,3,25,1124082,12589,4,16,795,0,11240
2022-03-25,2022,3,25,1124081,10365,4,16,863,0,11240
2022-03-25,2022,3,25,1124065,9545,4,16,596,0,11240
2022-03-25,2022,3,25,1124064,7612,4,16,446,0,11240
2022-03-25,2022,3,25,1124053,2734,4,16,164,0,11240
2022-03-25,2022,3,25,1124077,14752,4,16,1016,0,11240
2022-03-25,2022,3,25,1124069,8948,4,16,506,0,11240
2022-03-25,2022,3,25,1124063,12548,4,16,786,0,11240
2022-03-25,2022,3,25,1124059,5170,4,16,365,0,11240
2022-03-25,2022,3,25,1124055,3468,4,16,197,0,11240
2022-03-25,2022,3,25,1124051,3520,4,16,173,0,11240
2022-03-25,2022,3,25,1124068,4396,4,16,266,0,11240
2022-03-25,2022,3,25,1124080,16920,4,16,1120,0,11240
2022-03-25,2022,3,25,1124079,4198,4,16,277,0,11240
2022-03-25,2022,3,25,1124078,4602,4,16,475,0,11240
2022-03-25,2022,3,25,1124075,1984,4,16,119,0,11240
2022-03-25,2022,3,25,1124071,10698,4,16,675,0,11240
2022-03-25,2022,3,25,1124067,6420,4,16,452,0,11240
2022-03-25,2022,3,25,1124066,8115,4,16,568,0,11240
2022-03-25,2022,3,25,1124062,2230,4,16,254,0,11240
2022-03-25,2022,3,25,1124061,8597,4,16,529,0,11240
2022-03-25,2022,3,25,1124060,10582,4,16,768,0,11240
2022-03-25,2022,3,25,1124058,6898,4,16,355,0,11240
2022-03-25,2022,3,25,1124057,3308,4,16,243,0,11240
2022-03-25,2022,3,25,1124056,6371,4,16,357,0,11240
2022-03-25,2022,3,25,1124054,3039,4,16,182,0,11240
2022-03-25,2022,3,25,1124052,6749,4,16,680,0,11240
2022-03-26,2022,3,26,1124082,7499,5,16,541,1,11240
2022-03-26,2022,3,26,1124081,6450,5,16,496,1,11240
2022-03-26,2022,3,26,1124065,5952,5,16,392,1,11240
2022-03-26,2022,3,26,1124064,5116,5,16,340,1,11240
2022-03-26,2022,3,26,1124053,1783,5,16,121,1,11240
2022-03-26,2022,3,26,1124077,11708,5,16,1003,1,11240
2022-03-26,2022,3,26,1124069,5316,5,16,372,1,11240
2022-03-26,2022,3,26,1124063,8324,5,16,516,1,11240
2022-03-26,2022,3,26,1124059,3287,5,16,270,1,11240
2022-03-26,2022,3,26,1124055,2415,5,16,148,1,11240
2022-03-26,2022,3,26,1124051,2309,5,16,123,1,11240
2022-03-26,2022,3,26,1124068,2512,5,16,159,1,11240
2022-03-26,2022,3,26,1124080,12828,5,16,1030,1,11240
2022-03-26,2022,3,26,1124079,2894,5,16,172,1,11240
2022-03-26,2022,3,26,1124078,2653,5,16,206,1,11240
2022-03-26,2022,3,26,1124075,1268,5,16,101,1,11240
2022-03-26,2022,3,26,1124071,7811,5,16,548,1,11240
2022-03-26,2022,3,26,1124067,4225,5,16,291,1,11240
2022-03-26,2022,3,26,1124066,5502,5,16,375,1,11240
2022-03-26,2022,3,26,1124062,1197,5,16,71,1,11240
2022-03-26,2022,3,26,1124061,6600,5,16,508,1,11240
2022-03-26,2022,3,26,1124060,7088,5,16,473,1,11240
2022-03-26,2022,3,26,1124058,5153,5,16,334,1,11240
2022-03-26,2022,3,26,1124057,2382,5,16,194,1,11240
2022-03-26,2022,3,26,1124056,4738,5,16,309,1,11240
2022-03-26,2022,3,26,1124054,1920,5,16,118,1,11240
2022-03-26,2022,3,26,1124052,3884,5,16,317,1,11240
2022-03-27,2022,3,27,1124082,5728,6,16,414,1,11240
2022-03-27,2022,3,27,1124081,5597,6,16,401,1,11240
2022-03-27,2022,3,27,1124065,4295,6,16,300,1,11240
2022-03-27,2022,3,27,1124064,3879,6,16,284,1,11240
2022-03-27,2022,3,27,1124053,1424,6,16,89,1,11240
2022-03-27,2022,3,27,1124077,9917,6,16,968,1,11240
2022-03-27,2022,3,27,1124069,4132,6,16,317,1,11240
2022-03-27,2022,3,27,1124063,6383,6,16,428,1,11240
2022-03-27,2022,3,27,1124059,2854,6,16,226,1,11240
2022-03-27,2022,3,27,1124055,2150,6,16,157,1,11240
2022-03-27,2022,3,27,1124051,1784,6,16,140,1,11240
2022-03-27,2022,3,27,1124068,1923,6,16,133,1,11240
2022-03-27,2022,3,27,1124080,10604,6,16,892,1,11240
2022-03-27,2022,3,27,1124079,2181,6,16,149,1,11240
2022-03-27,2022,3,27,1124078,2141,6,16,186,1,11240
2022-03-27,2022,3,27,1124075,960,6,16,61,1,11240
2022-03-27,2022,3,27,1124071,5660,6,16,397,1,11240
2022-03-27,2022,3,27,1124067,3338,6,16,271,1,11240
2022-03-27,2022,3,27,1124066,3876,6,16,311,1,11240
2022-03-27,2022,3,27,1124062,829,6,16,59,1,11240
2022-03-27,2022,3,27,1124061,5214,6,16,373,1,11240
2022-03-27,2022,3,27,1124060,5398,6,16,395,1,11240
2022-03-27,2022,3,27,1124058,4035,6,16,305,1,11240
2022-03-27,2022,3,27,1124057,1877,6,16,163,1,11240
2022-03-27,2022,3,27,1124056,3576,6,16,226,1,11240
2022-03-27,2022,3,27,1124054,1443,6,16,85,1,11240
2022-03-27,2022,3,27,1124052,3180,6,16,235,1,11240
2022-03-28,2022,3,28,1124068,4381,0,16,249,0,11240
2022-03-28,2022,3,28,1124080,15999,0,16,1069,0,11240
2022-03-28,2022,3,28,1124079,3831,0,16,231,0,11240
2022-03-28,2022,3,28,1124078,4254,0,16,433,0,11240
2022-03-28,2022,3,28,1124075,1946,0,16,185,0,11240
2022-03-28,2022,3,28,1124071,9704,0,16,617,0,11240
2022-03-28,2022,3,28,1124067,6322,0,16,430,0,11240
2022-03-28,2022,3,28,1124066,7904,0,16,641,0,11240
2022-03-28,2022,3,28,1124062,2219,0,16,264,0,11240
2022-03-28,2022,3,28,1124061,8200,0,16,457,0,11240
2022-03-28,2022,3,28,1124060,9976,0,16,609,0,11240
2022-03-28,2022,3,28,1124058,6439,0,16,332,0,11240
2022-03-28,2022,3,28,1124057,3184,0,16,182,0,11240
2022-03-28,2022,3,28,1124056,6287,0,16,353,0,11240
2022-03-28,2022,3,28,1124054,2947,0,16,153,0,11240
2022-03-28,2022,3,28,1124052,6623,0,16,680,0,11240
2022-03-28,2022,3,28,1124082,12213,0,16,661,0,11240
2022-03-28,2022,3,28,1124081,10028,0,16,587,0,11240
2022-03-28,2022,3,28,1124065,9091,0,16,561,0,11240
2022-03-28,2022,3,28,1124064,7225,0,16,356,0,11240
2022-03-28,2022,3,28,1124053,2719,0,16,186,0,11240
2022-03-28,2022,3,28,1124077,14150,0,16,978,0,11240
2022-03-28,2022,3,28,1124069,8574,0,16,459,0,11240
2022-03-28,2022,3,28,1124063,12124,0,16,832,0,11240
2022-03-28,2022,3,28,1124059,5046,0,16,384,0,11240
2022-03-28,2022,3,28,1124055,3395,0,16,184,0,11240
2022-03-28,2022,3,28,1124051,3490,0,16,155,0,11240
2022-03-29,2022,3,29,1124082,12628,1,16,688,0,11240
2022-03-29,2022,3,29,1124081,10417,1,16,749,0,11240
2022-03-29,2022,3,29,1124065,9154,1,16,720,0,11240
2022-03-29,2022,3,29,1124064,7382,1,16,511,0,11240
2022-03-29,2022,3,29,1124068,4429,1,16,274,0,11240
2022-03-29,2022,3,29,1124080,16609,1,16,1049,0,11240
2022-03-29,2022,3,29,1124079,3892,1,16,287,0,11240
2022-03-29,2022,3,29,1124078,4277,1,16,503,0,11240
2022-03-29,2022,3,29,1124075,1864,1,16,170,0,11240
2022-03-29,2022,3,29,1124071,9832,1,16,646,0,11240
2022-03-29,2022,3,29,1124067,6304,1,16,446,0,11240
2022-03-29,2022,3,29,1124066,8032,1,16,665,0,11240
2022-03-29,2022,3,29,1124062,2148,1,16,196,0,11240
2022-03-29,2022,3,29,1124053,2772,1,16,141,0,11240
2022-03-29,2022,3,29,1124077,14361,1,16,935,0,11240
2022-03-29,2022,3,29,1124069,9006,1,16,476,0,11240
2022-03-29,2022,3,29,1124063,12155,1,16,898,0,11240
2022-03-29,2022,3,29,1124059,5240,1,16,437,0,11240
2022-03-29,2022,3,29,1124055,3375,1,16,178,0,11240
2022-03-29,2022,3,29,1124051,3465,1,16,152,0,11240
2022-03-29,2022,3,29,1124061,8363,1,16,465,0,11240
2022-03-29,2022,3,29,1124060,10061,1,16,715,0,11240
2022-03-29,2022,3,29,1124058,6494,1,16,321,0,11240
2022-03-29,2022,3,29,1124057,3220,1,16,183,0,11240
2022-03-29,2022,3,29,1124056,6124,1,16,330,0,11240
2022-03-29,2022,3,29,1124054,2935,1,16,163,0,11240
2022-03-29,2022,3,29,1124052,6869,1,16,678,0,11240
2022-03-30,2022,3,30,1124082,12582,2,16,681,0,11240
2022-03-30,2022,3,30,1124081,10265,2,16,750,0,11240
2022-03-30,2022,3,30,1124065,9259,2,16,659,0,11240
2022-03-30,2022,3,30,1124064,7380,2,16,467,0,11240
2022-03-30,2022,3,30,1124053,2789,2,16,129,0,11240
2022-03-30,2022,3,30,1124077,14402,2,16,928,0,11240
2022-03-30,2022,3,30,1124069,9010,2,16,472,0,11240
2022-03-30,2022,3,30,1124063,12014,2,16,713,0,11240
2022-03-30,2022,3,30,1124059,5101,2,16,385,0,11240
2022-03-30,2022,3,30,1124055,3398,2,16,162,0,11240
2022-03-30,2022,3,30,1124051,3348,2,16,122,0,11240
2022-03-30,2022,3,30,1124068,4467,2,16,252,0,11240
2022-03-30,2022,3,30,1124080,16341,2,16,972,0,11240
2022-03-30,2022,3,30,1124079,3889,2,16,234,0,11240
2022-03-30,2022,3,30,1124078,4438,2,16,268,0,11240
2022-03-30,2022,3,30,1124075,2014,2,16,188,0,11240
2022-03-30,2022,3,30,1124071,9738,2,16,640,0,11240
2022-03-30,2022,3,30,1124067,6132,2,16,358,0,11240
2022-03-30,2022,3,30,1124066,8031,2,16,473,0,11240
2022-03-30,2022,3,30,1124062,2161,2,16,227,0,11240
2022-03-30,2022,3,30,1124061,8406,2,16,445,0,11240
2022-03-30,2022,3,30,1124060,10184,2,16,685,0,11240
2022-03-30,2022,3,30,1124058,6622,2,16,329,0,11240
2022-03-30,2022,3,30,1124057,3299,2,16,184,0,11240
2022-03-30,2022,3,30,1124056,6130,2,16,303,0,11240
2022-03-30,2022,3,30,1124054,2963,2,16,169,0,11240
2022-03-30,2022,3,30,1124052,6715,2,16,540,0,11240
2022-03-31,2022,3,31,1124053,2782,3,16,169,0,11240
2022-03-31,2022,3,31,1124077,14700,3,16,941,0,11240
2022-03-31,2022,3,31,1124069,9110,3,16,501,0,11240
2022-03-31,2022,3,31,1124063,12101,3,16,849,0,11240
2022-03-31,2022,3,31,1124059,5127,3,16,432,0,11240
2022-03-31,2022,3,31,1124055,3463,3,16,195,0,11240
2022-03-31,2022,3,31,1124051,3552,3,16,144,0,11240
2022-03-31,2022,3,31,1124068,4407,3,16,259,0,11240
2022-03-31,2022,3,31,1124080,16858,3,16,1031,0,11240
2022-03-31,2022,3,31,1124079,3930,3,16,269,0,11240
2022-03-31,2022,3,31,1124078,4303,3,16,451,0,11240
2022-03-31,2022,3,31,1124075,1898,3,16,178,0,11240
2022-03-31,2022,3,31,1124071,9803,3,16,581,0,11240
2022-03-31,2022,3,31,1124067,6307,3,16,497,0,11240
2022-03-31,2022,3,31,1124066,7959,3,16,578,0,11240
2022-03-31,2022,3,31,1124062,2274,3,16,313,0,11240
2022-03-31,2022,3,31,1124061,8483,3,16,445,0,11240
2022-03-31,2022,3,31,1124060,10320,3,16,658,0,11240
2022-03-31,2022,3,31,1124058,6712,3,16,340,0,11240
2022-03-31,2022,3,31,1124057,3288,3,16,180,0,11240
2022-03-31,2022,3,31,1124056,6213,3,16,339,0,11240
2022-03-31,2022,3,31,1124054,2971,3,16,174,0,11240
2022-03-31,2022,3,31,1124052,6764,3,16,661,0,11240
2022-03-31,2022,3,31,1124082,12699,3,16,759,0,11240
2022-03-31,2022,3,31,1124081,10189,3,16,811,0,11240
2022-03-31,2022,3,31,1124065,9278,3,16,696,0,11240
2022-03-31,2022,3,31,1124064,7236,3,16,466,0,11240
2022-03-01,2022,3,1,1124082,5589,1,17,399,1,11240
2022-03-01,2022,3,1,1124081,5604,1,17,410,1,11240
2022-03-01,2022,3,1,1124065,4604,1,17,324,1,11240
2022-03-01,2022,3,1,1124064,4181,1,17,268,1,11240
2022-03-01,2022,3,1,1124053,1405,1,17,92,1,11240
2022-03-01,2022,3,1,1124077,9764,1,17,980,1,11240
2022-03-01,2022,3,1,1124069,4485,1,17,398,1,11240
2022-03-01,2022,3,1,1124063,6502,1,17,461,1,11240
2022-03-01,2022,3,1,1124059,2538,1,17,206,1,11240
2022-03-01,2022,3,1,1124055,2051,1,17,122,1,11240
2022-03-01,2022,3,1,1124051,1889,1,17,120,1,11240
2022-03-01,2022,3,1,1124068,1995,1,17,131,1,11240
2022-03-01,2022,3,1,1124080,10324,1,17,950,1,11240
2022-03-01,2022,3,1,1124079,1842,1,17,155,1,11240
2022-03-01,2022,3,1,1124078,1928,1,17,151,1,11240
2022-03-01,2022,3,1,1124075,953,1,17,73,1,11240
2022-03-01,2022,3,1,1124071,5921,1,17,485,1,11240
2022-03-01,2022,3,1,1124067,3372,1,17,287,1,11240
2022-03-01,2022,3,1,1124066,4456,1,17,305,1,11240
2022-03-01,2022,3,1,1124062,840,1,17,57,1,11240
2022-03-01,2022,3,1,1124061,4848,1,17,390,1,11240
2022-03-01,2022,3,1,1124060,5322,1,17,376,1,11240
2022-03-01,2022,3,1,1124058,3894,1,17,232,1,11240
2022-03-01,2022,3,1,1124057,1753,1,17,132,1,11240
2022-03-01,2022,3,1,1124056,3695,1,17,228,1,11240
2022-03-01,2022,3,1,1124054,1514,1,17,114,1,11240
2022-03-01,2022,3,1,1124052,3187,1,17,241,1,11240
